=== CPU Only | T=2 | R=10 ===

[09:24:31] Running llama-bench (CPU Only)...
1779182737 power=4860 rss=3248 lpdt=27 plt=25
1779182739 power=4860 rss=3248 lpdt=26 plt=27
1779182740 power=4890 rss=3248 lpdt=26 plt=26
1779182742 power=4860 rss=3248 lpdt=27 plt=26
1779182743 power=4840 rss=3248 lpdt=28 plt=25
1779182745 power=4870 rss=3248 lpdt=26 plt=26
1779182747 power=4810 rss=3248 lpdt=28 plt=27
1779182748 power=4810 rss=3248 lpdt=28 plt=26
1779182750 power=4860 rss=3248 lpdt=26 plt=27
1779182751 power=4890 rss=3248 lpdt=27 plt=26
1779182753 power=4850 rss=3248 lpdt=26 plt=25
1779182754 power=4950 rss=3248 lpdt=27 plt=25
1779182756 power=4890 rss=3248 lpdt=27 plt=26
1779182758 power=4860 rss=3248 lpdt=27 plt=25
1779182759 power=4980 rss=3248 lpdt=26 plt=25
1779182761 power=5070 rss=3248 lpdt=27 plt=26
1779182762 power=4860 rss=3248 lpdt=26 plt=25
1779182764 power=4890 rss=3248 lpdt=27 plt=26
1779182765 power=4860 rss=3248 lpdt=28 plt=26
1779182767 power=4860 rss=3248 lpdt=27 plt=27
1779182768 power=4840 rss=3248 lpdt=27 plt=26
1779182770 power=4840 rss=3248 lpdt=26 plt=26
1779182772 power=4840 rss=3248 lpdt=27 plt=26
1779182773 power=4900 rss=3248 lpdt=27 plt=26
1779182775 power=4840 rss=3248 lpdt=27 plt=27
1779182776 power=4840 rss=3248 lpdt=27 plt=26
1779182778 power=4830 rss=3248 lpdt=26 plt=25
1779182779 power=4830 rss=3248 lpdt=27 plt=27
1779182781 power=4870 rss=3248 lpdt=27 plt=26
1779182783 power=4860 rss=3248 lpdt=27 plt=24
1779182784 power=4840 rss=3248 lpdt=26 plt=25
1779182786 power=4860 rss=3248 lpdt=27 plt=25
1779182787 power=4890 rss=3248 lpdt=26 plt=25
1779182789 power=4890 rss=3248 lpdt=27 plt=26
1779182790 power=4880 rss=3248 lpdt=27 plt=27
1779182792 power=4870 rss=3248 lpdt=26 plt=25
1779182793 power=4850 rss=3248 lpdt=26 plt=26
1779182795 power=4860 rss=3248 lpdt=28 plt=25
1779182796 power=4870 rss=3248 lpdt=27 plt=26
1779182798 power=4860 rss=3248 lpdt=27 plt=25
1779182799 power=4880 rss=3248 lpdt=28 plt=26
1779182801 power=4840 rss=3248 lpdt=27 plt=27
1779182802 power=4880 rss=3248 lpdt=27 plt=28
1779182804 power=4860 rss=3248 lpdt=28 plt=26
1779182805 power=4860 rss=3248 lpdt=27 plt=26
1779182807 power=4950 rss=3248 lpdt=27 plt=26
1779182808 power=4870 rss=3248 lpdt=26 plt=26
1779182810 power=4860 rss=3248 lpdt=27 plt=25
1779182811 power=4860 rss=3248 lpdt=26 plt=27
1779182813 power=4880 rss=3248 lpdt=27 plt=26
1779182814 power=4880 rss=3248 lpdt=28 plt=26
1779182816 power=4860 rss=3248 lpdt=27 plt=27
1779182817 power=4850 rss=3248 lpdt=27 plt=26
1779182819 power=4870 rss=3248 lpdt=26 plt=26
1779182821 power=4860 rss=3248 lpdt=28 plt=25
1779182822 power=4880 rss=3248 lpdt=27 plt=26
1779182824 power=4870 rss=3248 lpdt=27 plt=25
1779182825 power=4870 rss=3248 lpdt=27 plt=27
1779182827 power=4880 rss=3248 lpdt=28 plt=27
1779182828 power=4860 rss=3248 lpdt=26 plt=26
1779182830 power=4810 rss=3248 lpdt=28 plt=25
1779182831 power=4860 rss=3248 lpdt=28 plt=25
1779182833 power=4940 rss=3248 lpdt=27 plt=26
1779182834 power=4880 rss=3248 lpdt=27 plt=26
1779182836 power=5130 rss=3248 lpdt=26 plt=25
1779182837 power=4860 rss=3248 lpdt=26 plt=26
1779182839 power=4830 rss=3248 lpdt=26 plt=26
1779182840 power=4870 rss=3248 lpdt=27 plt=26
1779182842 power=4860 rss=3248 lpdt=27 plt=26
1779182843 power=4880 rss=3248 lpdt=27 plt=27
1779182845 power=4890 rss=3248 lpdt=28 plt=24
1779182846 power=4860 rss=3248 lpdt=27 plt=25
1779182848 power=4880 rss=3248 lpdt=27 plt=26
1779182849 power=4880 rss=3248 lpdt=29 plt=26
1779182851 power=4840 rss=3248 lpdt=28 plt=26
1779182852 power=4850 rss=3248 lpdt=26 plt=26
1779182854 power=4880 rss=3248 lpdt=26 plt=27
1779182856 power=4940 rss=3248 lpdt=27 plt=26
1779182857 power=4920 rss=3248 lpdt=27 plt=26
1779182859 power=4940 rss=3248 lpdt=27 plt=26
1779182860 power=4840 rss=3248 lpdt=27 plt=27
1779182862 power=4900 rss=3248 lpdt=27 plt=26
1779182863 power=5120 rss=3248 lpdt=28 plt=25
1779182865 power=4880 rss=3248 lpdt=27 plt=25
1779182866 power=4980 rss=3248 lpdt=27 plt=26
1779182868 power=5130 rss=3248 lpdt=26 plt=26
1779182870 power=5050 rss=3248 lpdt=28 plt=27
1779182871 power=5100 rss=3248 lpdt=27 plt=26
1779182873 power=4880 rss=3248 lpdt=28 plt=26
1779182874 power=4890 rss=3248 lpdt=27 plt=25
1779182876 power=4880 rss=3248 lpdt=26 plt=26
1779182877 power=4910 rss=3248 lpdt=27 plt=25
1779182879 power=4830 rss=3248 lpdt=27 plt=26
1779182880 power=4890 rss=3248 lpdt=26 plt=26
1779182882 power=4910 rss=3248 lpdt=28 plt=26
1779182883 power=4880 rss=3248 lpdt=27 plt=25
1779182885 power=4820 rss=3248 lpdt=28 plt=26
1779182886 power=4870 rss=3248 lpdt=27 plt=25
1779182888 power=4890 rss=3248 lpdt=26 plt=25
1779182889 power=4900 rss=3248 lpdt=28 plt=26
1779182891 power=4950 rss=3248 lpdt=28 plt=26
1779182892 power=4900 rss=3248 lpdt=27 plt=25
1779182894 power=4970 rss=3248 lpdt=27 plt=26
1779182895 power=4870 rss=3248 lpdt=27 plt=26
1779182897 power=4910 rss=3248 lpdt=27 plt=26
1779182898 power=4870 rss=3248 lpdt=26 plt=27
1779182900 power=4940 rss=3248 lpdt=28 plt=26
1779182901 power=4910 rss=3248 lpdt=27 plt=26
1779182903 power=4900 rss=3248 lpdt=27 plt=26
1779182904 power=4880 rss=3248 lpdt=27 plt=26
1779182906 power=4860 rss=3248 lpdt=28 plt=25
1779182908 power=4900 rss=3248 lpdt=28 plt=26
1779182909 power=4890 rss=3248 lpdt=27 plt=25
1779182911 power=4840 rss=3248 lpdt=27 plt=25
1779182912 power=4910 rss=3248 lpdt=29 plt=25
1779182914 power=4840 rss=3248 lpdt=25 plt=26
1779182915 power=4900 rss=3248 lpdt=28 plt=26
1779182917 power=4880 rss=3248 lpdt=27 plt=26
1779182918 power=4880 rss=3248 lpdt=26 plt=25
1779182920 power=4880 rss=3248 lpdt=27 plt=26
1779182921 power=4830 rss=3248 lpdt=28 plt=25
1779182923 power=4870 rss=3248 lpdt=28 plt=27
1779182924 power=4950 rss=3248 lpdt=26 plt=25
1779182926 power=4880 rss=3248 lpdt=27 plt=26
1779182927 power=4870 rss=3248 lpdt=28 plt=26
1779182929 power=4870 rss=3248 lpdt=27 plt=25
1779182930 power=4840 rss=3248 lpdt=28 plt=26
1779182932 power=4870 rss=3248 lpdt=28 plt=27
1779182933 power=4880 rss=3248 lpdt=27 plt=27
1779182935 power=4880 rss=3248 lpdt=28 plt=26
1779182936 power=4860 rss=3248 lpdt=27 plt=25
1779182938 power=4830 rss=3248 lpdt=26 plt=26
1779182939 power=4890 rss=3248 lpdt=27 plt=26
1779182941 power=4830 rss=3248 lpdt=28 plt=27
1779182943 power=4880 rss=3248 lpdt=28 plt=25
1779182944 power=4820 rss=3248 lpdt=26 plt=26
1779182946 power=4850 rss=3248 lpdt=28 plt=25
1779182947 power=4820 rss=3248 lpdt=27 plt=27
1779182949 power=4780 rss=3248 lpdt=27 plt=26
1779182951 power=4880 rss=3248 lpdt=28 plt=26
1779182952 power=4880 rss=3248 lpdt=28 plt=25
1779182953 power=4860 rss=3248 lpdt=27 plt=26
1779182955 power=4890 rss=3248 lpdt=28 plt=26
1779182956 power=4870 rss=3248 lpdt=27 plt=27
1779182958 power=4830 rss=3248 lpdt=27 plt=26
1779182959 power=4870 rss=3248 lpdt=26 plt=26
1779182961 power=4830 rss=3248 lpdt=27 plt=25
1779182963 power=4870 rss=3248 lpdt=27 plt=26
1779182964 power=4930 rss=3248 lpdt=26 plt=26
1779182965 power=4890 rss=3248 lpdt=27 plt=26
1779182967 power=4870 rss=3248 lpdt=26 plt=27
1779182969 power=4880 rss=3248 lpdt=27 plt=25
1779182970 power=4860 rss=3248 lpdt=27 plt=26
1779182972 power=4880 rss=3248 lpdt=29 plt=25
1779182973 power=4820 rss=3248 lpdt=26 plt=25
1779182975 power=4880 rss=3248 lpdt=25 plt=27
1779182976 power=4980 rss=3248 lpdt=26 plt=26
1779182978 power=4810 rss=3248 lpdt=28 plt=26
1779182979 power=4870 rss=3248 lpdt=26 plt=25
1779182981 power=4850 rss=3248 lpdt=27 plt=26
1779182982 power=4860 rss=3248 lpdt=27 plt=26
1779182984 power=4980 rss=3248 lpdt=27 plt=25
1779182985 power=4880 rss=3248 lpdt=28 plt=26
1779182987 power=4820 rss=3248 lpdt=27 plt=26
1779182988 power=4860 rss=3248 lpdt=27 plt=26
1779182990 power=4880 rss=3248 lpdt=26 plt=24
1779182991 power=4870 rss=3248 lpdt=27 plt=26
1779182993 power=4850 rss=3248 lpdt=28 plt=27
1779182994 power=4840 rss=3248 lpdt=26 plt=25
1779182996 power=4940 rss=3248 lpdt=26 plt=26
1779182997 power=4860 rss=3248 lpdt=27 plt=24
1779182999 power=4850 rss=3248 lpdt=27 plt=26
1779183000 power=4880 rss=3248 lpdt=26 plt=25
1779183002 power=4890 rss=3248 lpdt=27 plt=26
1779183003 power=4840 rss=3248 lpdt=26 plt=26
1779183005 power=4830 rss=3248 lpdt=26 plt=26
1779183006 power=4900 rss=3248 lpdt=27 plt=26
1779183008 power=4860 rss=3248 lpdt=26 plt=27
1779183009 power=4880 rss=3248 lpdt=26 plt=25
1779183011 power=4860 rss=3248 lpdt=26 plt=26
1779183012 power=4870 rss=3248 lpdt=26 plt=26
1779183014 power=4830 rss=3248 lpdt=27 plt=24
1779183015 power=4880 rss=3248 lpdt=28 plt=26
1779183017 power=4870 rss=3248 lpdt=27 plt=26
1779183018 power=4860 rss=3248 lpdt=26 plt=26
1779183020 power=4890 rss=3248 lpdt=26 plt=26
1779183021 power=4880 rss=3248 lpdt=26 plt=26
1779183023 power=4870 rss=3248 lpdt=27 plt=26
1779183024 power=4850 rss=3248 lpdt=26 plt=26
1779183026 power=4860 rss=3248 lpdt=26 plt=26
1779183028 power=4880 rss=3248 lpdt=26 plt=25
1779183029 power=4870 rss=3248 lpdt=27 plt=27
1779183031 power=4850 rss=3248 lpdt=26 plt=26
1779183032 power=4880 rss=3248 lpdt=26 plt=26
1779183034 power=4860 rss=3248 lpdt=27 plt=24
| lfm2 1.2B Q4_K - Medium        | 628.25 MiB |     1.17 B | CPU        |       2 |            tg64 |          1.89 ± 0.01 |

build: 2cd20b72e (8210)

=== Summary CPU T2 ===
Throughput: | model                          |       size |     params | backend    | threads |            test |                  t/s |
Avg power: 4.87 W  (4873.9 mW, 239 samples)
Avg temp (C): LPD=27  PL=26
Peak RSS: 3 MB
Log: /tmp/cpu_t2_20260519_092431.log
