=== CPU Only | T=3 | R=10 ===

[09:20:01] Running llama-bench (CPU Only)...
1779182565 power=4950 rss=3240 lpdt=27 plt=26
1779182566 power=5160 rss=3240 lpdt=27 plt=26
1779182568 power=5020 rss=3240 lpdt=26 plt=25
1779182570 power=4970 rss=3240 lpdt=28 plt=25
1779182571 power=5150 rss=3240 lpdt=28 plt=26
1779182573 power=5160 rss=3240 lpdt=27 plt=24
1779182575 power=5040 rss=3240 lpdt=26 plt=25
1779182576 power=5060 rss=3240 lpdt=25 plt=26
1779182578 power=5140 rss=3240 lpdt=27 plt=25
1779182580 power=5190 rss=3240 lpdt=28 plt=25
1779182581 power=5250 rss=3240 lpdt=26 plt=26
1779182583 power=4870 rss=3240 lpdt=27 plt=25
1779182585 power=5150 rss=3240 lpdt=26 plt=24
1779182587 power=5200 rss=3240 lpdt=27 plt=24
1779182588 power=5170 rss=3240 lpdt=27 plt=26
1779182590 power=5150 rss=3240 lpdt=26 plt=25
1779182592 power=5060 rss=3240 lpdt=26 plt=26
1779182593 power=5130 rss=3240 lpdt=27 plt=26
1779182595 power=5090 rss=3240 lpdt=26 plt=24
1779182597 power=5170 rss=3240 lpdt=26 plt=26
1779182598 power=5220 rss=3240 lpdt=27 plt=26
1779182600 power=4890 rss=3240 lpdt=28 plt=26
1779182602 power=5160 rss=3240 lpdt=26 plt=26
1779182603 power=5160 rss=3240 lpdt=26 plt=26
1779182605 power=5120 rss=3240 lpdt=27 plt=25
1779182607 power=5170 rss=3240 lpdt=28 plt=25
1779182608 power=4890 rss=3240 lpdt=27 plt=25
1779182610 power=4870 rss=3240 lpdt=27 plt=26
1779182612 power=5140 rss=3240 lpdt=26 plt=25
1779182613 power=5130 rss=3240 lpdt=27 plt=25
1779182615 power=5050 rss=3240 lpdt=26 plt=25
1779182616 power=5140 rss=3240 lpdt=27 plt=25
1779182618 power=5190 rss=3240 lpdt=27 plt=26
1779182620 power=5060 rss=3240 lpdt=26 plt=25
1779182621 power=5170 rss=3240 lpdt=26 plt=26
1779182623 power=5190 rss=3240 lpdt=26 plt=26
1779182624 power=5150 rss=3240 lpdt=26 plt=25
1779182626 power=5130 rss=3240 lpdt=27 plt=25
1779182628 power=5090 rss=3240 lpdt=26 plt=26
1779182629 power=5160 rss=3240 lpdt=27 plt=27
1779182631 power=4950 rss=3240 lpdt=26 plt=26
1779182633 power=5100 rss=3240 lpdt=28 plt=25
1779182634 power=5130 rss=3240 lpdt=26 plt=25
1779182636 power=5230 rss=3240 lpdt=27 plt=24
1779182637 power=5030 rss=3240 lpdt=28 plt=25
1779182639 power=5080 rss=3240 lpdt=26 plt=25
1779182641 power=5010 rss=3240 lpdt=27 plt=25
1779182642 power=5160 rss=3240 lpdt=27 plt=25
1779182644 power=5200 rss=3240 lpdt=28 plt=25
1779182646 power=5170 rss=3240 lpdt=27 plt=25
1779182647 power=5150 rss=3240 lpdt=27 plt=27
1779182649 power=5160 rss=3240 lpdt=27 plt=25
1779182651 power=4930 rss=3240 lpdt=27 plt=25
1779182652 power=4950 rss=3240 lpdt=27 plt=25
1779182654 power=5170 rss=3240 lpdt=28 plt=26
| lfm2 1.2B Q4_K - Medium        | 628.25 MiB |     1.17 B | CPU        |       3 |            tg64 |          2.72 ± 0.01 |
1779182656 power=5150 rss=3240 lpdt=27 plt=25

build: 2cd20b72e (8210)

=== Summary CPU T3 ===
Throughput: | model                          |       size |     params | backend    | threads |            test |                  t/s |
Avg power: 5.04 W  (5046.8 mW, 155 samples)
Avg temp (C): LPD=27  PL=25
Peak RSS: 3 MB
Log: /tmp/cpu_t3_20260519_092001.log
